Class,File,Surface Area,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3,D1,D2,D3,D4
Sword,m711.obj,-0.5009564182306331,-0.3596949821315974,-0.25572053725527066,0.24095239433929344,0.5482899623133187,0.26575668986856327,0.011770796865544166,0.9598753251038363,0.2932390258572633,0.2954373976679718,0.022044472533945144,0.09190147295951755
Sword,m705.obj,-0.5512714785738378,-0.3594572986695124,-0.14953443843309586,-0.2439466157095693,0.43641683163514267,-0.14414639289784678,0.0009743511615957455,0.9704191358401443,0.17722786630511114,0.17969998339486246,0.026219355277464045,0.10993337586421803
Sword,D00066.obj,-0.6149223180587631,-0.37771607211997354,-0.24893828809707796,-0.28996366472248414,0.3760404419544061,-0.13451982550413188,0.00327556381460139,0.9727972022346094,0.08149060186194562,0.08507924297397819,0.004182656159907124,0.04276766654986461
Hand,m330.obj,-0.156548709948693,0.45660277661627713,2.4298825789459624,1.1395507782798366,0.5039022123808913,0.7935624657991426,0.00012537624230966738,0.9687534441804201,0.35171715436976986,0.3485610450011285,0.09448737984831605,0.2763298054778605
Hand,m324.obj,-0.336739749797793,0.10653871045280519,3.0855646634926157,0.5300355329200167,0.6016277665674384,0.6229179620638204,0.00031973652214865845,0.9689717374821954,0.3614423558058575,0.364594435929588,0.0890653899466785,0.2563589768912609
Hand,D01200.obj,-0.2325041191294122,0.15370621869673545,1.4965603672861323,0.05824186110134361,0.5808718090500278,0.13420885433600674,8.860402597721392e-05,0.9610504682716388,0.380375760501363,0.3826799952691087,0.12372960688847293,0.3250305242781003
Hand,m325.obj,-0.12283956932892834,0.3233349304883577,1.2918707160732255,0.5994959818449113,0.52396862782782,0.7138667684732535,0.0001127020752025317,0.969815272062444,0.3126090478952375,0.31620557312522296,0.08812370944619184,0.266670764821469
Hand,m331.obj,-0.02535082322617219,0.8438509813096514,2.6498699126812975,0.8010545905871238,0.5838973695960489,0.7554203057876654,0.00013010224356506316,0.9738196153708125,0.42378625219579924,0.4213514148372183,0.1581484920223793,0.35536762430211255
Hand,D01162.obj,0.6486365932235203,5.718577818467337,8.2662581747477,1.1619678685408714,0.6172448133542408,1.4381566970285384,1.3478586091551131e-05,0.9703195461892372,0.5412183878644108,0.543865124994098,0.3002762316020589,0.537334991038579
Hand,m327.obj,0.34691830666316353,2.224945635272597,3.1031288870884057,1.0830302972081234,0.6588065612440666,1.1525666317879533,0.0001266501853443756,0.966652598440188,0.4862359316250088,0.4901729529081874,0.21948239644851056,0.41937509659400335
Hand,m333.obj,0.5768246985543088,4.885779945497774,7.2537402461305085,1.176289154906993,0.7527027422657079,1.1962517089223923,3.363123891899299e-05,0.973924957190106,0.5544732123239399,0.5559029837375467,0.2990763825576578,0.5266506383683407
Hand,m332.obj,0.6486366119949262,5.718577402736295,8.266256639703004,1.1365750454734789,0.6262645681387546,1.4381566308287173,1.3478586281924869e-05,0.9776193126812778,0.541043602605762,0.5404727448526053,0.3005599461733969,0.53376876695392
Hand,m326.obj,-0.09287173170824853,0.32638686301956454,1.0670520361856786,0.4928233031074754,0.531146789073859,0.7251083308061845,0.00013967879846627542,0.967200155018233,0.3117805405418605,0.3173791382927349,0.0878550246321774,0.25960076068478594
Hand,m336.obj,-0.2975221193272731,0.1371070690349976,2.437157490934521,0.4121798785831896,0.5138708710099759,0.434966450355952,0.00013063671168306738,0.9693998749768724,0.3183507706591946,0.3198327741881359,0.09096795305053114,0.26388858383635827
Hand,m337.obj,-0.4764864035967952,-0.17779966667315242,2.711651235564633,0.59995013278511,0.58189309735595,0.5990889756750611,0.0009907137192306367,0.9820107029938809,0.37529234829369307,0.37329926535901864,0.05739412250401492,0.18755068708872746
Hand,m323.obj,-0.14218302241174396,0.762919817122698,4.391575684049417,1.110935522363867,0.6682102577865647,1.2519770059964832,0.00025883856901196217,0.9678957827588693,0.4145244796105843,0.41156772539952335,0.13204279934439542,0.3122575206017734
Hand,D01170.obj,-0.2700069330309297,0.1424388036687901,1.9547651037363023,0.4204408752536936,0.5855300105029078,0.5185951611306581,0.00026715694553806847,0.9535489130457003,0.36968373543624644,0.3676922760056785,0.10978901922961239,0.27909385788293056
Hand,D01172.obj,-0.1444223722582567,0.7556591702097353,4.391665925246511,1.0838580357067762,0.666869012043888,1.251860804561928,0.00026088423533124507,0.9687548792018918,0.4092340454762297,0.41357373441741413,0.13196364899156207,0.31013465463032885
Hand,D01006.obj,0.016400251179212746,1.0968264112398551,3.2588990279294983,0.8300850753734795,0.5596593532017352,1.0486346496992485,5.522732346868012e-05,0.964500331517877,0.37000138557044915,0.37326922232437243,0.13032880343450373,0.34100208856933184
Hand,m335.obj,0.016400226023444105,1.0968263101072258,3.2588989318919217,0.8301489861878856,0.5595387050867825,1.0486350315046054,5.522732577590085e-05,0.9665576312068805,0.36789470719379364,0.37306761136781885,0.1293717633817093,0.3370322083413471
Hand,m334.obj,0.4357996743896036,1.8520373929954046,1.6394515378887016,1.0531600363803701,0.6177788177744672,0.9688971613621683,0.0002983421796919735,0.9621491640061494,0.4892077161590967,0.48966928072002147,0.20338427672089868,0.36650312187350426
Hand,D01198.obj,-0.4764863528280969,-0.17779965222358352,2.7116492915140555,0.6195776098001251,0.5826472129906032,0.5990912128448437,0.0009907133562508438,0.9636811889273291,0.3802879928016464,0.37051659483961547,0.057707194749991864,0.18739758475708665
Hand,D01074.obj,-0.025350866387732048,0.8438511682669991,2.6498714096473805,0.7855299097145462,0.5831391643052539,0.7554205630406418,0.00013010226882591573,0.9603873513594287,0.4204240164667492,0.4194950933566513,0.1590004077130856,0.3575293555892491
Hand,D01060.obj,-0.0922940256898646,0.32195543066956134,1.0458011793577946,0.4910174014265559,0.5314551933444066,0.7166097564512214,0.00013967883451515046,0.9592178789594872,0.3141135444269608,0.3178357755739805,0.08786637224100105,0.2589987325679827
Hand,D01117.obj,-0.0006078603870424606,1.041231114605684,3.2538288785966616,0.7220413144689629,0.5776076751480375,0.686403290233702,0.00022213572817522724,0.967058638456082,0.4658354846994162,0.4690938881647242,0.1925740414177484,0.3677263748109239
Hand,D01106.obj,-0.5309684334104655,-0.26277230252448547,2.461450581474488,0.8211520610976353,0.5971384414963501,0.7046603335856769,0.001461638044430889,0.9725028612200565,0.3592485146207867,0.36048035530132005,0.04156807363840148,0.15633419989453567
Hand,D01041.obj,-0.11801504839749646,0.2851311180485372,1.0858007103880358,0.5423952636608728,0.5237146710086331,0.6408886606460056,0.00011270206316962238,0.9728615715762443,0.3131841095647368,0.318400298586745,0.08678655991416442,0.264725315128478
Hand,D01097.obj,0.14251803991173542,1.3842461794926795,2.7602982631780177,0.5672397984262434,0.629351071512645,0.6124506888571016,0.0001754182826432847,0.9727991209920053,0.48589856771790346,0.49046735274600317,0.21298912926130545,0.3998242275262712
Hand,D01118.obj,-0.29752206965558475,0.13710717693044638,2.437157535210277,0.40680022506935715,0.5115476103019206,0.4349669771189621,0.00013063668381552065,0.97042568077355,0.3171052435454067,0.3185612366303605,0.09056973742913726,0.26446367381283314
Hand,D01093.obj,-0.1071857318631381,0.37644799476419943,1.3920375632074324,0.08388507591874289,0.6640865017589622,0.1842422697792251,0.00017743154640536405,0.9676679685366288,0.4388159561668997,0.44690617291311224,0.16398776621194655,0.3538852275897383
Hand,D01022.obj,-0.15654872021176813,0.4566029331984366,2.4298837662437553,1.107048162859702,0.504170302069075,0.7935618395080338,0.00012537619491146497,0.9716278905736396,0.3489602954937742,0.3494691122529388,0.09434815136902776,0.2766730752817843
Hand,m339.obj,-0.5301986651178151,-0.2597560241354192,2.5555753388134383,0.8694758709504016,0.5971553248838155,0.7384628350202731,0.0014616384053081047,0.972334401442437,0.35861855671248577,0.3566799129786165,0.04211858334935973,0.15576240171448988
Hand,m338.obj,-0.2700068430587386,0.14243895727296135,1.9547649038529102,0.41839045324216817,0.5863473711110435,0.5185949331892795,0.0002671569906814452,0.9715300012695754,0.3677234463863209,0.3722943224793196,0.11190964047539098,0.2840705381129436
Hand,D01020.obj,-0.14623031235475112,0.3246792620349067,1.5229949986305191,0.3644628277475794,0.6322529713310573,0.4084116583764029,0.00010503403553840574,0.9691685054926642,0.3763982942882675,0.3853137064270048,0.11919509145723116,0.3184384367801896
Hand,D01197.obj,-0.2708534520517191,0.08163203887720906,1.471345818248981,-0.07571652667019803,0.5336336459779852,0.1415249158366201,7.976753654769924e-05,0.9647059056878261,0.354056611196898,0.3589208276758017,0.11963396988394985,0.3103199142351548
Hand,D01193.obj,0.34691820884772784,2.224945998468708,3.1031308227169387,1.0788030599552347,0.6591207923328842,1.1525668048941984,0.00012665013560060815,0.9747322547657223,0.48781989508356216,0.489749817109106,0.2150125109107797,0.4179734732226224
Hand,D01024.obj,0.4358002650256529,1.852038702745755,1.639450701165621,1.0399537447869074,0.6169728563231007,0.9688978450097396,0.000298341905137483,0.9724573907425886,0.4830579816284745,0.48743478148655994,0.20829608680691333,0.36889960605530187
Hand,D01153.obj,-0.3405125570445368,0.09829108425371426,3.0857555209182825,0.5306919621896427,0.5980715170851498,0.6229156119237305,0.0003164244885741615,0.9816546951997401,0.3588853814295487,0.3572555953241969,0.08671753415469612,0.2527782267185991
Hand,m328.obj,-0.000607859143425341,1.041231198444949,3.2538292786350778,0.7220421045683668,0.5776076662192056,0.6864029182201677,0.00022213571337765574,0.9638186442945359,0.4666555322277693,0.4666940054214189,0.19772733427753272,0.3689526079461084
Hand,m329.obj,0.14251810607011842,1.3842462761130359,2.760297849536384,0.5672405307991202,0.6293510715691493,0.6124506463199447,0.0001754182854917169,0.967853449423124,0.4904638950158422,0.49029237072539333,0.2105278623111469,0.3977968038296867
Car,m1518.obj,0.32213857020394404,1.5430336215726133,1.6938077068738915,1.862147362416066,0.6611021560594437,1.3402516083320983,0.00034269749986062364,0.9728715276281187,0.5154874452558282,0.5091169600238282,0.19816092217441045,0.36570209741011
Car,m1530.obj,0.5026289220342491,0.6902650012060886,0.06621381502044177,0.8746583493254626,0.6692460516054334,0.4972586890475048,0.00025481151921674867,0.9836840987100807,0.5240457166718447,0.517061646816581,0.2031088919313454,0.3918517463129323
Car,m1524.obj,0.18482172688353649,1.9244516339441617,4.186671255012424,1.835329433852969,0.6726534132210101,1.2429807956466212,0.00020179971066319356,0.9802448754178479,0.5354776900771931,0.5340972007197766,0.23468197520873774,0.4229311811662204
Car,m1487.obj,1.214511849608725,0.7265157553208502,-0.2135305296335553,0.3557218191006529,0.6157847237925032,0.0707876866653691,0.00021244401175779092,0.965148135590775,0.5826938539049302,0.5732666840651902,0.28121889709645237,0.4499885910194718
Car,m1492.obj,1.6848752406637773,0.5581448804737029,-0.2748179032171662,-0.09807922608800801,0.705060548444174,-0.0955995666762845,5.608627941031977e-05,0.9658308088733988,0.46737454651831406,0.4767678392279004,0.20092381085175717,0.4200231516177161
Car,m1486.obj,0.3056654783671712,2.148781114326164,3.331898137901205,1.691738428751292,0.6528099192287855,1.0736651200065859,0.0001329017554735215,0.9650322950575424,0.5620953402749892,0.5622851367657702,0.25863996263416456,0.46529105056875475
Car,D00452.obj,1.5805439952725246,1.5048789467376993,-0.14545943135266695,0.9603418007406833,0.624781293322519,0.4945967369955921,0.00011228741773504121,0.9716047374924732,0.5534534434327468,0.5488668693645663,0.26666492054631574,0.47105690884041435
Car,m1525.obj,1.0348484223933243,0.5049939773967521,-0.22666099860124958,0.5480107236582396,0.6010825034819629,0.19180824033927582,0.00045213018873391036,0.9629521669776804,0.513085823538189,0.5052145399995325,0.20088728054774105,0.35203660159815503
Car,D00724.obj,2.6006239491284586,0.21259511668056633,-0.3052692565676023,-0.07926912671713257,0.6419225215529107,-0.2491645663251471,0.0001038059954308315,0.9750916331315909,0.5200807083556986,0.5219729156232598,0.23396618311744524,0.4495778812473218
Car,m1531.obj,0.11133095908061362,1.4912356800467492,3.5735700768299874,1.9221023828917088,0.6526685516676587,1.2430850237649282,0.00022545900556578425,0.9715340102687279,0.5316002629934494,0.5295699849807036,0.21531860604339742,0.407068734422589
Car,m1519.obj,0.05665265107753956,1.114467858293304,2.770605147073051,1.8271542048243046,0.6636037425251531,1.1771144885332443,0.0003751184073380056,0.9702720502739596,0.5057016216886171,0.5093804511881337,0.19225859343925417,0.3682616835698919
Car,m1527.obj,0.6590643941842068,0.5633814432335023,-0.10938328190682291,1.063899599870581,0.590754545950849,0.6226220899885264,0.00040168340511783404,0.9665150107999841,0.48604773996257244,0.48278059598566553,0.1825783227773404,0.34638665331005486
Car,m1533.obj,0.08309262323133847,0.9270892344871169,1.807825131021982,0.3013781373986934,0.674954397086466,0.5145305214640554,0.0005832811484478677,0.978513284168884,0.5224363568069879,0.5147233702482599,0.18318436172343527,0.3443784536207493
Car,m1490.obj,0.7073428958793533,0.19644123397968094,-0.24290634611770776,-0.14362518923006054,0.6397725710456964,-0.2745537703173743,0.00019692279414734108,0.9711911699038159,0.5475776570562493,0.538408985166263,0.2319873994322418,0.42478997399320434
Car,m1485.obj,0.5133150386922776,2.2478309457015966,1.8947826571350486,1.2482181904204384,0.6579857389952433,0.9931566619161774,0.0001845503824226456,0.9716518551326994,0.5800350458794681,0.5700447377127968,0.2617026432994451,0.44705759741722334
Car,m1532.obj,0.5337845244527402,3.212851972563558,3.6035724843873145,2.097397013655435,0.6794985576838808,1.6145378818525493,0.00015176558904791412,0.9735258994266159,0.5518909323416478,0.5525634094758585,0.25819542913561655,0.45679124344079985
Car,m1526.obj,0.21753395426744043,1.5895374388635548,2.625614996741151,1.5354483299923039,0.6890640568823424,1.1689806424774674,0.0003011279378680355,0.9767076720839817,0.5427642231954024,0.5378499841635711,0.23110620141487817,0.40271474004628766
Car,m1522.obj,0.425486505350206,0.9766364048463135,0.43125298778922705,1.9019062269350373,0.601770701935532,1.2119077251420733,0.00032852133816454565,0.9688960178966302,0.49729813869910966,0.4895978097873645,0.18352427858883105,0.3627430834804691
Car,m1536.obj,0.15066910781282472,2.3423824135345956,6.779785817326897,2.3364844902184707,0.7117438401722203,1.5940174080525744,0.00025487184605766863,0.9666254126090544,0.5645586940873849,0.5622760054999429,0.24813286942562757,0.43675563493059544
Car,m1495.obj,0.8255457412314887,0.6180048390552257,-0.15257034659644098,0.680077911174852,0.6075332335207688,0.37111882640045696,0.0003276550193621596,0.9709334712942812,0.5028079222550446,0.4992789968050282,0.1939749275984257,0.36627003683737425
Car,D00865.obj,0.6338320379546638,2.163280407762105,1.2339342620760394,1.9121972521317834,0.6598626726157425,1.4591355026635267,0.00022265397983619966,0.966373988238746,0.529462105163987,0.5223391463966544,0.2073616038761145,0.39996638513393423
Car,m1523.obj,0.16907689812495144,1.3096494123863838,2.247465872183202,1.7255987668938408,0.672190093792921,1.1957709071235483,0.00035451259380131245,0.9829550033483377,0.508418315292413,0.5041884809007809,0.20288771773466233,0.37093836768955046
Car,m1535.obj,0.39692136115335,0.5411959602069081,0.060213080328225185,1.30564965145427,0.6003796099870984,0.6704354741433548,0.0003738781716726539,0.9610687388927966,0.46236265548875116,0.46327126638328225,0.15944031661700794,0.33347661805690776
Car,m1521.obj,0.40230032845583047,1.9020604277044946,1.9247068849240343,2.1370328442208324,0.6873807175063913,1.4980903266574024,0.000330150075462364,0.9658514146676985,0.5378141204731409,0.5368502940855844,0.23217886726240025,0.40177858754199397
Car,m1509.obj,0.39786491812661723,-0.04373232218338639,-0.2609247636787467,-0.1555524625771916,0.5449472958538338,-0.2377159632863873,0.00027239663964239667,0.9720266046836188,0.4571169753929909,0.45331963992694696,0.16969336754343514,0.3450551591700922
Car,m1496.obj,0.28807466432486967,0.9269243730464927,0.7185268956614026,0.9596711668886793,0.6741754047485484,0.4533665040954487,0.00023993700640977515,0.9758935301297554,0.5488669625507278,0.5425834049716888,0.2221404783803175,0.4127627637913987
Car,m1497.obj,0.045253666910938344,0.20359259824504172,0.18431429979867892,1.0471948177454202,0.5177318820182565,0.5002901510540206,0.00042706757691286573,0.9555889365373634,0.44556932014877854,0.4407337519064316,0.13273105039261915,0.29938366186832976
Car,m1508.obj,-0.006562437606437787,-0.04214788734367527,-0.10166556910381956,0.08340378898714189,0.6402729528499406,-0.0732062203275065,0.0008196228505410438,0.9734362024710818,0.488036755990815,0.4776883486738486,0.17422397226179212,0.31402125582207147
Car,m1553.obj,0.1260726120238612,0.7012439269341529,0.9176750719431475,0.7285433409068272,0.6450451169052752,0.4158867863852922,0.00023692138295091262,0.9654840981118098,0.5174837364526259,0.5136026314662382,0.22657390667631738,0.40966569978089157
Car,m1547.obj,0.2135694134049755,1.5175065055396304,2.4518316784686336,1.0683334112802043,0.7010972641611306,0.8202449672800091,0.0003406893618515063,0.9790615707003013,0.5521703093193452,0.5512882581378181,0.24975808333747632,0.4133724686457437
Car,D00785.obj,2.0987127411488014,2.625854475577393,-0.08520197398433804,1.9254962902447228,0.6708471225379682,1.2494366390394218,0.00013654570934194685,0.9754750889227911,0.5808246748692494,0.5788944475046,0.27273049517372966,0.4780848897461699
Car,D00236.obj,4.263305336041227,2.7978738195444297,-0.26606851443454527,1.5253543072481492,0.6715033163329548,0.976095215590866,8.382686947964786e-05,0.9575426608356051,0.5110909588996948,0.5124443935191416,0.22516238554011747,0.44257095180937456
Car,D00168.obj,0.07278007389431389,0.44541284623980393,0.5715497510753033,0.892374502894,0.5880083051315289,0.44395075862669325,0.00023559143248216296,0.9681995472107824,0.46641169929681303,0.4628250764458421,0.16469639752777032,0.3583509307177025
Car,m1546.obj,2.263134641834349,1.3900031472510175,-0.24480660394249248,1.0635686621986753,0.7058648399557709,0.534350282583824,0.00042328890496335557,0.9656704749298083,0.5762096043458447,0.568335100490862,0.26560271939479635,0.41173028756621527
Car,m1552.obj,0.13574437081451984,1.2050795783589765,2.231954057413895,1.413690192818542,0.6338077334812303,1.0849649435851088,0.00026218870507278244,0.9599430465161043,0.4840087189957834,0.4761257901679031,0.18719559080366927,0.3680246165034122
Car,m1544.obj,1.2993118773937355,0.2101020097493524,-0.2863350782398703,0.3271182691906578,0.6355907455139388,0.048506007940386696,0.00041729335101879536,0.9647536339031045,0.42837309998172757,0.4348667673297328,0.14128403312746524,0.31182948570627667
Car,m1550.obj,0.4413406994326253,1.1216937423510487,0.5597796658112624,1.59716675042057,0.6453725695729721,1.0170482402621746,0.0003720045698910111,0.9648112044277936,0.5243936004554173,0.5184111134556566,0.21274439837927556,0.38550760490577957
Car,D00976.obj,1.682870955661997,1.07812674585169,-0.22405983139378982,0.8360935120711414,0.5974279016980671,0.37606516849369853,0.00021832977721836182,0.9699078721506058,0.5363056896559506,0.5357798285065902,0.23674758840229213,0.4210476286450281
Car,D00803.obj,0.7820808434976007,0.2787662438807951,-0.23521563709609777,0.9546106466050964,0.6621145554849435,0.377399386342956,0.0004841416768437554,0.987909837911799,0.526669231306868,0.5209202894991882,0.18148622098794956,0.352865928416244
Car,D00618.obj,0.49838615256411783,1.1884154681126253,0.5064155671575362,1.7682847657670222,0.6616364738403218,1.1772323413038392,0.0003352184831072719,0.9729043390216492,0.48413946447329154,0.48200952288538385,0.19278391217486818,0.3630715832031451
Car,D00793.obj,0.3020338764016234,1.5909740158902737,1.9281564644037203,1.9779000503312232,0.627357522437717,1.4441565717081306,0.00026340969623613037,0.9692213726323496,0.49820051200062143,0.4943856209926769,0.1980835732105484,0.37642607195142036
Car,m1551.obj,0.8999118311748916,0.9697287027062258,-0.060978150979697145,1.4713762792798306,0.6302704480761742,0.9598523540987985,0.0004147652594769558,0.9755873940431558,0.4648772214230249,0.470233018040852,0.17591191881788393,0.34341271461628403
Car,m1545.obj,0.9130825965347193,1.0958141480372776,-0.019625186475658973,1.5804503474638696,0.6432792831856845,0.9587778888457738,0.00036400855843394777,0.9593559342470407,0.4834385663077758,0.4835831837498566,0.17459396610703384,0.35130707155313223
Car,m1555.obj,0.5441411097236278,0.6993839646284308,0.03468392110749515,0.8025198842406994,0.6542988014021378,0.5763344861171479,9.82926888926903e-05,0.9700865325532526,0.4364643265643782,0.42819045967518865,0.14825914695635092,0.34921140586069116
Car,m1540.obj,0.2138489546306979,0.7830172503170947,0.7276851253160036,1.568716859763458,0.5908053579715693,1.0355138125016519,0.000649993857110131,0.9661664301268528,0.5052442764659257,0.49875081277658573,0.1878254825931091,0.3352544992974211
Car,m1556.obj,1.2538571983971913,-0.10557908432228769,-0.30493615989466566,-0.20578909022124486,0.6389026106340818,-0.3565169985037462,0.0003379949649729646,0.9676308680359111,0.4639959515498474,0.4639740870036975,0.15145641964071732,0.32946500434972203
Car,m1542.obj,0.7969977313820522,1.4279527977985647,0.2378328734497733,1.420875184711944,0.6371281781841751,0.9151414700344653,0.00017231185642747966,0.9797657602353527,0.4685547391078564,0.47049830751662164,0.18900893137367136,0.38203700916435357
Car,D00541.obj,1.269972923760561,0.2646643166715454,-0.2803219507432538,-0.17454338990672205,0.65784737491758,-0.21430845526619935,0.00011202736258081619,0.9725031695374179,0.5203733552936013,0.5128269203263311,0.22709611873326782,0.432610958042654
Car,m1543.obj,0.4775230438877354,0.9901418649617848,0.34777910946475515,1.5963928894902752,0.6070101127837538,1.139533983716294,0.0002791424594927891,0.964351031764962,0.4828946440067716,0.4770027499814711,0.18136796153357843,0.36467081733782586
Car,m1557.obj,0.3731421891222317,1.2402692394569046,0.9142838666523808,1.3055911757810998,0.6255999300210842,0.6614081484754598,0.0002651019978315836,0.9674225519317481,0.566294261038954,0.5570279291710829,0.23361099151983056,0.41512501855082434
Car,D00767.obj,0.3138187341315679,1.8807312047125353,2.5294626501530164,1.4355771717301251,0.6672221148968085,1.0066939179772736,0.00017778946745550093,0.9743996528212401,0.5641498683710862,0.5592204063732131,0.24744637418951865,0.444082589627755
Car,D00377.obj,0.2921492574866285,0.8466665367567986,0.5847436229186965,1.7878729638741004,0.5636845196417342,1.0324370516483277,0.00031853330670611246,0.9728269293737273,0.45770457902309664,0.4598815205740358,0.1647701992583726,0.3442594154835981
Car,D00405.obj,0.5339403277328916,1.1224795099491236,0.37479510586633763,0.5845353894519709,0.6336939667706685,0.26147347925255127,0.000121892662010765,0.9697143604656145,0.5417230208327661,0.541349198841878,0.2467360447712979,0.45262987170649693
Car,m1559.obj,1.4955675076141344,0.17917151908915915,-0.29421239404893645,-0.2273415374649412,0.6723122399575935,-0.3742568304934423,0.00010419226015876097,0.9695107737712375,0.5693838882457674,0.5607415037575566,0.2632551663157672,0.4703291913801641
Car,m1558.obj,0.554828905527877,-0.3636454145951565,-0.3105175286172186,-0.5368192920275493,0.6269501226792251,-0.6107667979408622,0.0004174272784132606,0.9664583265591746,0.5087433390946265,0.5009844842774234,0.16259348193601725,0.34241488098571904
Car,m1560.obj,4.297721335464546,1.5308714184305818,-0.2948273335413923,0.11447263834410164,0.6701497461410363,-0.08758767239092054,6.365191276721017e-05,0.9808538223800485,0.552383791182456,0.5598864247834758,0.2746629638001396,0.49020266257380296
Car,m1548.obj,0.9130825965347193,1.0958141480372776,-0.019625186475658973,1.5804503474638696,0.6432792831856845,0.9587778888457738,0.00036400855843394777,0.9675192112384585,0.48134135762221447,0.4842883803949497,0.1755091312594339,0.35009938004277497
Car,m1561.obj,0.46441504457458405,1.2226072976314637,0.6212815346153016,0.7204442151875218,0.569914724540872,0.4800120569158533,7.966568848124159e-05,0.9826728654733992,0.46176868123183307,0.4663188526270753,0.19524459572557584,0.40781688684921213
Car,m1563.obj,1.4913190926908553,3.3786064817043857,0.42996050354426313,1.1565674111902515,0.641629934719718,0.7023078174051128,9.936341305840606e-05,0.9654843049414248,0.6098297396233646,0.6115929391308264,0.33632861950430126,0.5286134933655441
Car,m1562.obj,2.7934403349303385,2.9552553912795223,-0.16883861767123598,0.3741153269043695,0.6827106796178938,0.15111718386009762,5.046782968489417e-05,0.9705184047310099,0.6337314579610754,0.6264845010657433,0.3802660140534392,0.5793428358256029
Car,m1539.obj,0.28382637393072546,0.8369532757232835,0.5939015363847383,1.8065873306589437,0.5615246436760991,1.0364908746163237,0.00031706567487001876,0.9654511147400928,0.46077602438527143,0.4558952751718962,0.1627196113378589,0.3438548990703979
Car,m1511.obj,0.486505791187778,-0.3817979999958148,-0.3106164742749456,-0.5677231973419545,0.5983114948775459,-0.6333562197587483,0.0007627613385193458,0.9722174303752946,0.4652027030174244,0.4624232130113988,0.17484252024404487,0.30433454668659066
Car,m1505.obj,0.256302633053978,0.12094130902937886,-0.1424238059148665,0.6083647465764073,0.6382719170484714,0.2542902044871904,0.0008819042315540471,0.981655523327465,0.4667294901300083,0.46029408338190086,0.14841857936517586,0.29403270027271
Car,D00260.obj,2.366431123664879,1.0825251624629302,-0.27009446240517826,0.6307822487213703,0.6379090968480873,0.35018660456237477,0.00013322179741101053,0.9922419048460485,0.5194824075893427,0.5145756627319593,0.2217018693766827,0.4257718232065046
Car,D00670.obj,0.4117506843803229,0.6425724624966328,0.12759008342946546,1.202086620889828,0.6288966287181481,0.7319212749890809,0.0003796433927708682,0.978321663815755,0.501998040505971,0.5000710087107794,0.18165575575523957,0.35840795281102605
Car,D00671.obj,0.8214610478852074,1.636412652673069,0.3384262222189302,2.791728168234826,0.5893094319742319,1.892523471504389,0.0003124320084185879,0.9653858004632768,0.48050610208612105,0.47549830975073126,0.1644054089335197,0.3479648114723431
Car,m1504.obj,0.36437571450536443,0.2276292541298786,-0.13313423645564218,0.4301798293508453,0.6702483996619021,0.1619733753004227,0.000641825042943461,0.9555755787249753,0.45837052036988957,0.46228865830142396,0.14431393000103188,0.2991451338028771
Car,m1510.obj,-0.6475231846858267,-0.38096191482860575,-0.2444433837588232,-0.5576512969389693,0.3057790744195745,-0.538055047670567,0.00022407165780908493,0.9587357805936487,0.05509471023190539,0.05442448287890848,0.0021536628020470817,0.036331951404527434
Car,m1538.obj,0.16936188963171078,1.31051148084623,2.2474678598830367,1.7137122516110463,0.6724127489167954,1.1957742469305428,0.0003551385934944891,0.9860846406796935,0.5097035395698577,0.5048683204293688,0.19984943755883328,0.36884564097493644
Car,m1506.obj,0.5360523468264065,-0.03784914558567109,-0.27490680525564243,-0.11444723386628679,0.6118783049593214,-0.3362235793877285,0.0005707247005926918,0.9824027792980564,0.5392660737529181,0.5301134231705487,0.22594305963962974,0.3694332812841855
Car,m1512.obj,1.0337746008850965,0.39063883586322584,-0.2467885846375961,0.7030795527960672,0.678910355678104,0.36798735840050806,0.0007258145326109537,0.9679621016911302,0.503178177521916,0.5011797485260658,0.15287626452910333,0.3100766113956939
Car,m1499.obj,1.3406816312725511,0.25706135333933855,-0.28404193311702725,0.2639637296453094,0.5507538249208553,-0.011944280429658375,0.0001115758706514175,0.9619629470539074,0.44098863411575584,0.4389224296689526,0.17383732711728858,0.3786116984889329
Car,m1498.obj,0.4317951019373447,0.13855632525049147,-0.20351723188158935,0.8543036338998251,0.5180299181586951,0.4328754702195682,0.00043910498407188307,0.9583814115448247,0.40495423391886043,0.39706663490546196,0.11810293862884597,0.28005931067564405
Car,D00504.obj,1.1612572371332126,1.1320152064625149,-0.11327088465186731,1.0546660423169443,0.6414501254708556,0.553078461117823,0.0003531289833616741,0.9592934547794236,0.5349620077154091,0.5365876575624074,0.23860822557588104,0.39908015562066457
Car,m1513.obj,0.11923536111171891,-0.06037308146718316,-0.1994007587758514,0.16604167174310863,0.5348160200782235,0.03721019640392113,0.0004884280252408562,0.9628074592955477,0.31754801361161433,0.3227506722364457,0.0603143416001151,0.20138985783599675
Car,m1507.obj,0.34841349970361957,-0.033932716035319305,-0.2499685551588813,0.20901275592017174,0.6141143453816581,-0.07094448445582392,0.0012112083752890306,0.9747624389789424,0.4953545086310604,0.48713523304155437,0.16604901236915534,0.2932698226265537
Car,m1503.obj,-0.48669787721594165,-0.3471207169112282,-0.20592478067231448,-0.1437504761279927,0.4482019889938049,-0.28784597325256145,0.0007682261680930464,0.9718550160073499,0.23459893731427572,0.23330674407718147,0.029231594230931995,0.13218875254983906
